"filename", "language", "Ignore", "JSON", "pip requirements", "Markdown", "Docker", "Python", "XML", "YAML", "Shell Script", "MS SQL", "HTML", "TypeScript", "PostCSS", "TypeScript JSX", "JSON with Comments", "Ini", "toml", "comment", "blank", "total"
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/microsoft/wml-2018.xsd", "XML", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/microsoft/wml-cex-2018.xsd", "XML", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/microsoft/wml-cid-2016.xsd", "XML", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/microsoft/wml-sdtdatahash-2020.xsd", "XML", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/microsoft/wml-symex-2015.xsd", "XML", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/soffice.py", "Python", 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 27, 184
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/unpack.py", "Python", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 26, 133
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/validate.py", "Python", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 16, 112
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/validators/__init__.py", "Python", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 16
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/validators/base.py", "Python", 0, 0, 0, 0, 0, 695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 150, 848
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/validators/docx.py", "Python", 0, 0, 0, 0, 0, 360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 84, 447
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/validators/pptx.py", "Python", 0, 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 59, 276
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/validators/redlining.py", "Python", 0, 0, 0, 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 46, 248
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/recalc.py", "Python", 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 37, 185
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/spec/agent-skills-spec.md", "Markdown", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/template/SKILL.md", "Markdown", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/yanwen/Documents/github/sunnyagent/specs/001-multi-agent-chat/checklists/requirements.md", "Markdown", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 40
"/Users/yanwen/Documents/github/sunnyagent/specs/001-multi-agent-chat/spec.md", "Markdown", 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 245
"/Users/yanwen/Documents/github/sunnyagent/specs/002-conversation-user-management/checklists/requirements.md", "Markdown", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 41
"/Users/yanwen/Documents/github/sunnyagent/specs/002-conversation-user-management/contracts/api.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22, 459
"/Users/yanwen/Documents/github/sunnyagent/specs/002-conversation-user-management/data-model.md", "Markdown", 0, 0, 0, 275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 348
"/Users/yanwen/Documents/github/sunnyagent/specs/002-conversation-user-management/plan.md", "Markdown", 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 142
"/Users/yanwen/Documents/github/sunnyagent/specs/002-conversation-user-management/quickstart.md", "Markdown", 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 260
"/Users/yanwen/Documents/github/sunnyagent/specs/002-conversation-user-management/research.md", "Markdown", 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 321
"/Users/yanwen/Documents/github/sunnyagent/specs/002-conversation-user-management/spec.md", "Markdown", 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 253
"/Users/yanwen/Documents/github/sunnyagent/specs/002-conversation-user-management/tasks.md", "Markdown", 0, 0, 0, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 333
"/Users/yanwen/Documents/github/sunnyagent/specs/003-task-display/checklists/requirements.md", "Markdown", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 57
"/Users/yanwen/Documents/github/sunnyagent/specs/003-task-display/contracts/sse-events.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 93, 27, 226
"/Users/yanwen/Documents/github/sunnyagent/specs/003-task-display/data-model.md", "Markdown", 0, 0, 0, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 306
"/Users/yanwen/Documents/github/sunnyagent/specs/003-task-display/plan.md", "Markdown", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 103
"/Users/yanwen/Documents/github/sunnyagent/specs/003-task-display/quickstart.md", "Markdown", 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 192
"/Users/yanwen/Documents/github/sunnyagent/specs/003-task-display/research.md", "Markdown", 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 117
"/Users/yanwen/Documents/github/sunnyagent/specs/003-task-display/spec.md", "Markdown", 0, 0, 0, 264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 354
"/Users/yanwen/Documents/github/sunnyagent/specs/003-task-display/tasks.md", "Markdown", 0, 0, 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 259
"/Users/yanwen/Documents/github/sunnyagent/specs/004-unified-llm-provider/checklists/requirements.md", "Markdown", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 37
"/Users/yanwen/Documents/github/sunnyagent/specs/004-unified-llm-provider/contracts/llm_factory.py", "Python", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 16, 95
"/Users/yanwen/Documents/github/sunnyagent/specs/004-unified-llm-provider/data-model.md", "Markdown", 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 93
"/Users/yanwen/Documents/github/sunnyagent/specs/004-unified-llm-provider/plan.md", "Markdown", 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 95
"/Users/yanwen/Documents/github/sunnyagent/specs/004-unified-llm-provider/quickstart.md", "Markdown", 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 108
"/Users/yanwen/Documents/github/sunnyagent/specs/004-unified-llm-provider/research.md", "Markdown", 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 150
"/Users/yanwen/Documents/github/sunnyagent/specs/004-unified-llm-provider/spec.md", "Markdown", 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 86
"/Users/yanwen/Documents/github/sunnyagent/specs/004-unified-llm-provider/tasks.md", "Markdown", 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 163
"/Users/yanwen/Documents/github/sunnyagent/specs/005-aime-supervisor/architecture.md", "Markdown", 0, 0, 0, 618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 663
"/Users/yanwen/Documents/github/sunnyagent/specs/005-aime-supervisor/components/context-manager/contracts/context_manager.py", "Python", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 26, 238
"/Users/yanwen/Documents/github/sunnyagent/specs/005-aime-supervisor/components/context-manager/data-model.md", "Markdown", 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 197
"/Users/yanwen/Documents/github/sunnyagent/specs/005-aime-supervisor/components/context-manager/plan.md", "Markdown", 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 91
"/Users/yanwen/Documents/github/sunnyagent/specs/005-aime-supervisor/components/context-manager/quickstart.md", "Markdown", 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 189
"/Users/yanwen/Documents/github/sunnyagent/specs/005-aime-supervisor/components/context-manager/research.md", "Markdown", 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 194
"/Users/yanwen/Documents/github/sunnyagent/specs/005-aime-supervisor/components/context-manager/spec.md", "Markdown", 0, 0, 0, 398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 527
"/Users/yanwen/Documents/github/sunnyagent/specs/005-aime-supervisor/components/context-manager/tasks.md", "Markdown", 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 247
"/Users/yanwen/Documents/github/sunnyagent/specs/005-aime-supervisor/contracts/__init__.py", "Python", 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 3, 64
"/Users/yanwen/Documents/github/sunnyagent/specs/005-aime-supervisor/contracts/actor_factory.py", "Python", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 24, 142
"/Users/yanwen/Documents/github/sunnyagent/specs/005-aime-supervisor/contracts/intent.py", "Python", 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 24, 147
"/Users/yanwen/Documents/github/sunnyagent/specs/005-aime-supervisor/contracts/planner.py", "Python", 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 30, 177
"/Users/yanwen/Documents/github/sunnyagent/specs/005-aime-supervisor/contracts/progress.py", "Python", 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 23, 176
"/Users/yanwen/Documents/github/sunnyagent/specs/005-aime-supervisor/data-model.md", "Markdown", 0, 0, 0, 337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 438
"/Users/yanwen/Documents/github/sunnyagent/specs/005-aime-supervisor/plan.md", "Markdown", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 105
"/Users/yanwen/Documents/github/sunnyagent/specs/005-aime-supervisor/quickstart.md", "Markdown", 0, 0, 0, 319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 419
"/Users/yanwen/Documents/github/sunnyagent/specs/005-aime-supervisor/research.md", "Markdown", 0, 0, 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 301
"/Users/yanwen/Documents/github/sunnyagent/specs/005-aime-supervisor/spec.md", "Markdown", 0, 0, 0, 1633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 336, 1969
"/Users/yanwen/Documents/github/sunnyagent/specs/005-aime-supervisor/tasks.md", "Markdown", 0, 0, 0, 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 407
"/Users/yanwen/Documents/github/sunnyagent/specs/006-project-management/checklists/requirements.md", "Markdown", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 57
"/Users/yanwen/Documents/github/sunnyagent/specs/006-project-management/contracts/projects_api.py", "Python", 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 297, 39, 382
"/Users/yanwen/Documents/github/sunnyagent/specs/006-project-management/data-model.md", "Markdown", 0, 0, 0, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 250
"/Users/yanwen/Documents/github/sunnyagent/specs/006-project-management/plan.md", "Markdown", 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 136
"/Users/yanwen/Documents/github/sunnyagent/specs/006-project-management/prototype.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1479, 0, 0, 0, 0, 0, 0, 23, 194, 1696
"/Users/yanwen/Documents/github/sunnyagent/specs/006-project-management/quickstart.md", "Markdown", 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 262
"/Users/yanwen/Documents/github/sunnyagent/specs/006-project-management/research.md", "Markdown", 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 161
"/Users/yanwen/Documents/github/sunnyagent/specs/006-project-management/spec.md", "Markdown", 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 167
"/Users/yanwen/Documents/github/sunnyagent/specs/006-project-management/tasks.md", "Markdown", 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 236
"/Users/yanwen/Documents/github/sunnyagent/uv.lock", "toml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3741, 0, 148, 3889
"Total", "-", 5, 3434, 108, 20086, 19, 15810, 58999, 457, 167, 21, 2472, 2124, 2995, 3198, 21, 34, 3741, 5213, 12136, 131040
